Lemma	Abs. freq. in annotations	Rel. Freq. in annotations	Rel. Freq. in full text	Difference	Comparison
macabeo	1	0,00010325245224574084	3,053789447325186e-05	3,3811254517294786	Higher
min	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
entrar	1	0,00010325245224574084	0,0004031002070469245	0,25614586755526353	Lower
ron	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
l	1	0,00010325245224574084	3,359168392057704e-05	3,0737504106631626	Higher
escogido	1	0,00010325245224574084	3,664547336790223e-05	2,817604543107899	Higher
fuerte	1	0,00010325245224574084	0,0005344131532819075	0,19320716867025592	Lower
enformar	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
gracioso	1	0,00010325245224574084	4,580684170987779e-05	2,254083634486319	Higher
marido	1	0,00010325245224574084	0,000525251784939932	0,1965770611470627	Lower
deshonra	1	0,00010325245224574084	9,161368341975558e-05	1,1270418172431595	Higher
t	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
enhiesto	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
caualłia	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
empós	1	0,00010325245224574084	7,023715728847928e-05	1,470054544230208	Higher
pren	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
dido	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
afincar	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
principar	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
adon_a+adon_don	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
aun	1	0,00010325245224574084	4,8860631157202975e-05	2,113203407330924	Higher
delicado	1	0,00010325245224574084	4,8860631157202975e-05	2,113203407330924	Higher
criar	1	0,00010325245224574084	0,0002595721030226408	0,39777946490935046	Lower
aldeano	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
disputar	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
cuestión	1	0,00010325245224574084	0,0001526894723662593	0,6762250903458957	Lower
doblar	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
privado	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
ensan	1	0,00010325245224574084	0,00010382884120905632	0,994448662273376	Lower
ase_a+ase_se	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
volver	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
pen	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
distinción	1	0,00010325245224574084	3,359168392057704e-05	3,0737504106631626	Higher
deshonesto	1	0,00010325245224574084	7,329094673580446e-05	1,4088022715539494	Higher
apartado	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
rudo	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
ver+me	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
cortes	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
defensor	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
solamente	1	0,00010325245224574084	0,0004580684170987779	0,2254083634486319	Lower
cimiento	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
elección	1	0,00010325245224574084	0,00010382884120905632	0,994448662273376	Lower
pos	1	0,00010325245224574084	0,00012825915678765781	0,8050298694593996	Lower
liviano	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
pequeño	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
temporal	1	0,00010325245224574084	0,00024124936633868968	0,4279905635100606	Lower
falsamente	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
costren	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
r	1	0,00010325245224574084	3,053789447325186e-05	3,3811254517294786	Higher
sermón	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
constreñir	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
falsar	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
homicidio	1	0,00010325245224574084	1,526894723662593e-05	6,762250903458957	Higher
homicida	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
noche	1	0,00010325245224574084	0,000131312946234983	0,7863082445882508	Lower
visión	1	0,00010325245224574084	1,526894723662593e-05	6,762250903458957	Higher
aducir	1	0,00010325245224574084	3,664547336790223e-05	2,817604543107899	Higher
cobdiciador	1	0,00010325245224574084	4,580684170987779e-05	2,254083634486319	Higher
fiel	1	0,00010325245224574084	0,0001954425246288119	0,528300851832731	Lower
persecución	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
perseguir	1	0,00010325245224574084	2,4430315578601487e-05	4,226406814661848	Higher
preguntar+le	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
cuento	1	0,00010325245224574084	6,107578894650372e-05	1,6905627258647393	Higher
holgura	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
ý	1	0,00010325245224574084	0,00011299020955103188	0,9138176896566158	Lower
mandador	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
cierto	1	0,00010325245224574084	0,0005863275738864356	0,17610028394424368	Lower
varón	1	0,00010325245224574084	0,000213765261312763	0,48301792167563984	Lower
odre	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
llenar	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
viento	1	0,00010325245224574084	4,580684170987779e-05	2,254083634486319	Higher
vacío	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
re	1	0,00010325245224574084	6,412957839382891e-05	1,6100597389187992	Higher
espacio	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
andanza	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
dar+se	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
culdione	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
qndo	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
cercar	1	0,00010325245224574084	0,0001954425246288119	0,528300851832731	Lower
fuera	1	0,00010325245224574084	0,00028705620804856747	0,3596941969924977	Lower
cerca	1	0,00010325245224574084	0,0002504107346806652	0,4123323721621316	Lower
dulce	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
esposo	1	0,00010325245224574084	3,053789447325186e-05	3,3811254517294786	Higher
posponer	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
sienpen	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
suficiencia	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
victoria	1	0,00010325245224574084	0,000131312946234983	0,7863082445882508	Lower
sojuzgar	1	0,00010325245224574084	9,466747286708076e-05	1,0906856295901544	Higher
asa	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
mentir	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
cubrir	1	0,00010325245224574084	8,245231507778002e-05	1,2522686858257328	Higher
retórica	1	0,00010325245224574084	0,00016490463015556004	0,6261343429128664	Lower
primeraes	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
lidiar	1	0,00010325245224574084	0,000476391153782729	0,2167388110082999	Lower
falso	1	0,00010325245224574084	0,00012825915678765781	0,8050298694593996	Lower
dado	1	0,00010325245224574084	3,053789447325186e-05	3,3811254517294786	Higher
envolver	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
trebejo	1	0,00010325245224574084	7,939852563045483e-05	1,3004328660497995	Higher
comne	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
arteria	1	0,00010325245224574084	3,359168392057704e-05	3,0737504106631626	Higher
ociosidad	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
trabajo	1	0,00010325245224574084	0,000262625892469966	0,3931541222941254	Lower
acaecer	1	0,00010325245224574084	0,000131312946234983	0,7863082445882508	Lower
castilla	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
domar	1	0,00010325245224574084	3,359168392057704e-05	3,0737504106631626	Higher
pertenecer	1	0,00010325245224574084	0,00031148652362716895	0,3314828874244587	Lower
juno	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
pío	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
comparación	1	0,00010325245224574084	0,00019849631407613708	0,5201731464199197	Lower
crecer	1	0,00010325245224574084	9,772126231440595e-05	1,056601703665462	Higher
vicésimo	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
atar	1	0,00010325245224574084	7,329094673580446e-05	1,4088022715539494	Higher
fiar	1	0,00010325245224574084	8,550610452510521e-05	1,2075448041890995	Higher
conciencia	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
fama	1	0,00010325245224574084	8,855989397243039e-05	1,1659053281825789	Higher
loor	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
dinero	1	0,00010325245224574084	0,00039393883870494895	0,26210274819608365	Lower
huir	1	0,00010325245224574084	0,00033591683920577043	0,30737504106631625	Lower
grando	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
apartar+lo	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
veneno	1	0,00010325245224574084	5,4968210051853345e-05	1,878403028738599	Higher
cuchillo	1	0,00010325245224574084	7,329094673580446e-05	1,4088022715539494	Higher
aty_a+aty_ti	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
lanzar+lo	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
lueñe	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
pedir	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
mor	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
tato	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
arrepentir	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
boca	1	0,00010325245224574084	0,00015879705126090965	0,6502164330248997	Lower
antonio	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
enfermedad	1	0,00010325245224574084	0,0001252053673403326	0,8246647443242632	Lower
perecer	1	0,00010325245224574084	4,580684170987779e-05	2,254083634486319	Higher
inocencia	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
piedad	1	0,00010325245224574084	0,00017101220905021042	0,6037724020945497	Lower
sacramento	1	0,00010325245224574084	0,00011299020955103188	0,9138176896566158	Lower
vedar	1	0,00010325245224574084	0,0001526894723662593	0,6762250903458957	Lower
breno	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
pompeyo	1	0,00010325245224574084	4,8860631157202975e-05	2,113203407330924	Higher
caballo	1	0,00010325245224574084	0,00014963568291893412	0,6900256023937711	Lower
cristiano	1	0,00010325245224574084	0,00028705620804856747	0,3596941969924977	Lower
olor	1	0,00010325245224574084	3,053789447325186e-05	3,3811254517294786	Higher
consigo	1	0,00010325245224574084	0,0001465818934716089	0,7044011357769747	Lower
vegecio	1	0,00010325245224574084	0,0001526894723662593	0,6762250903458957	Lower
des	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
perdonar	1	0,00010325245224574084	0,00018017357739218595	0,5730721104626235	Lower
vileza	1	0,00010325245224574084	2,4430315578601487e-05	4,226406814661848	Higher
magnificencia	1	0,00010325245224574084	0,00012215157789300743	0,8452813629323697	Lower
ennoblecer	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
mans	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
trigo	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
dorar	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
pintar	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
apostar	1	0,00010325245224574084	2,4430315578601487e-05	4,226406814661848	Higher
escudo	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
deshonrar	1	0,00010325245224574084	5,191442060452816e-05	1,988897324546752	Higher
tes	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
talante	1	0,00010325245224574084	3,969926281522741e-05	2,600865732099599	Higher
pesado	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
medio	1	0,00010325245224574084	0,0001526894723662593	0,6762250903458957	Lower
z	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
instrumento	1	0,00010325245224574084	0,00011604399899835706	0,8897698557182838	Lower
mayordomo	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
quedo	1	0,00010325245224574084	3,053789447325186e-05	3,3811254517294786	Higher
escasez	1	0,00010325245224574084	1,526894723662593e-05	6,762250903458957	Higher
tacha	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
comunalmente	1	0,00010325245224574084	8,245231507778002e-05	1,2522686858257328	Higher
amargar	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
responder+le	1	0,00010325245224574084	4,8860631157202975e-05	2,113203407330924	Higher
ain	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
quebrar	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
vena	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
flaqueza	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
trajano	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
amparar	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
nerón	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
9	1	0,00010325245224574084	0,000131312946234983	0,7863082445882508	Lower
octaviano	1	0,00010325245224574084	1,526894723662593e-05	6,762250903458957	Higher
nacer	1	0,00010325245224574084	0,00023208799799671412	0,4448849278591419	Lower
filipo	1	0,00010325245224574084	7,023715728847928e-05	1,470054544230208	Higher
pertenence	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
mur	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
sobredicho	1	0,00010325245224574084	0,0007573397829366461	0,1363357036987693	Lower
descender	1	0,00010325245224574084	0,00011909778844568225	0,8669552440331996	Lower
fuyesen	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
autoridad	1	0,00010325245224574084	0,0001526894723662593	0,6762250903458957	Lower
vejecio	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
majestad	1	0,00010325245224574084	6,107578894650372e-05	1,6905627258647393	Higher
deber+le	1	0,00010325245224574084	5,191442060452816e-05	1,988897324546752	Higher
privilegio	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
pacer	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
hacia	1	0,00010325245224574084	3,664547336790223e-05	2,817604543107899	Higher
mártir	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
ayuntar	1	0,00010325245224574084	0,0004153153648362253	0,248612165568344	Lower
haber+lo	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
comienzo	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
despreciar	1	0,00010325245224574084	7,329094673580446e-05	1,4088022715539494	Higher
desollar	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
silla	1	0,00010325245224574084	8,550610452510521e-05	1,2075448041890995	Higher
ave	1	0,00010325245224574084	9,466747286708076e-05	1,0906856295901544	Higher
conpan	1	0,00010325245224574084	0,0004886063115720297	0,21132034073309242	Lower
compañía	1	0,00010325245224574084	7,329094673580446e-05	1,4088022715539494	Higher
aprender	1	0,00010325245224574084	0,0003908850492576238	0,2641504259163655	Lower
alegar	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
abeja	1	0,00010325245224574084	1,526894723662593e-05	6,762250903458957	Higher
venganza	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
endo_en+endo_donde	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
dardo	1	0,00010325245224574084	5,4968210051853345e-05	1,878403028738599	Higher
dejar+le	1	0,00010325245224574084	1,526894723662593e-05	6,762250903458957	Higher
sanar	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
desarmar	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
complisionar	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
convertir	1	0,00010325245224574084	5,802199949917853e-05	1,7795397114365676	Higher
ada	1	0,00010325245224574084	5,191442060452816e-05	1,988897324546752	Higher
religiosamente	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
perseverar	1	0,00010325245224574084	3,664547336790223e-05	2,817604543107899	Higher
mesa	1	0,00010325245224574084	4,8860631157202975e-05	2,113203407330924	Higher
men	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
privar	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
presente	1	0,00010325245224574084	7,023715728847928e-05	1,470054544230208	Higher
51	1	0,00010325245224574084	0,00014352810402428373	0,7193883939849954	Lower
convenible	1	0,00010325245224574084	0,00035118578644239635	0,29401090884604164	Lower
máximo	1	0,00010325245224574084	2,7484105025926673e-05	3,756806057477198	Higher
acometer	1	0,00010325245224574084	0,0003206478919691445	0,32201194778375986	Lower
sentir	1	0,00010325245224574084	0,0001068826306563815	0,9660358433512797	Lower
alteza	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
levantar	1	0,00010325245224574084	0,00031148652362716895	0,3314828874244587	Lower
entendimiento	1	0,00010325245224574084	0,0003756161020209979	0,27488824810808765	Lower
cara	1	0,00010325245224574084	0,00016795841960288521	0,6147500821326325	Lower
estudio	1	0,00010325245224574084	8,245231507778002e-05	1,2522686858257328	Higher
sutileza	1	0,00010325245224574084	2,4430315578601487e-05	4,226406814661848	Higher
despreciar+se	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
conocer	1	0,00010325245224574084	0,00018017357739218595	0,5730721104626235	Lower
aire	1	0,00010325245224574084	4,8860631157202975e-05	2,113203407330924	Higher
corintio	1	0,00010325245224574084	1,8322736683951114e-05	5,635209086215798	Higher
rahez	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
fray	1	0,00010325245224574084	9,161368341975557e-06	11,270418172431595	Higher
zacarías	1	0,00010325245224574084	3,053789447325186e-06	33,811254517294785	Higher
ero	1	0,00010325245224574084	0,0003175941025218193	0,32510821651244987	Lower
verdaderamente	1	0,00010325245224574084	4,580684170987779e-05	2,254083634486319	Higher
confirmar	1	0,00010325245224574084	4,2753052262552605e-05	2,415089608378199	Higher
judgaria	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
20	1	0,00010325245224574084	4,580684170987779e-05	2,254083634486319	Higher
propiedad	1	0,00010325245224574084	0,00022903420854938894	0,4508167268972638	Lower
adelantado	1	0,00010325245224574084	3,359168392057704e-05	3,0737504106631626	Higher
informar	1	0,00010325245224574084	0,00032980926031112007	0,3130671714564332	Lower
amonestar	1	0,00010325245224574084	0,0001954425246288119	0,528300851832731	Lower
razonar	1	0,00010325245224574084	5,4968210051853345e-05	1,878403028738599	Higher
aprovechar	1	0,00010325245224574084	0,000131312946234983	0,7863082445882508	Lower
acorrer	1	0,00010325245224574084	8,245231507778002e-05	1,2522686858257328	Higher
17	1	0,00010325245224574084	3,359168392057704e-05	3,0737504106631626	Higher
vecino	1	0,00010325245224574084	8,245231507778002e-05	1,2522686858257328	Higher
encender	1	0,00010325245224574084	6,107578894650372e-05	1,6905627258647393	Higher
omo	1	0,00010325245224574084	6,107578894650372e-06	16,905627258647392	Higher
deudo	1	0,00010325245224574084	2,1376526131276302e-05	4,830179216756398	Higher
puado	1	0,00010325245224574084	1,2215157789300744e-05	8,452813629323696	Higher
ciencia	1	0,00010325245224574084	0,000427530522625526	0,24150896083781992	Lower
providencia	1	0,00010325245224574084	3,664547336790223e-05	2,817604543107899	Higher
voz	1	0,00010325245224574084	0,00011909778844568225	0,8669552440331996	Lower
semejante	1	0,00010325245224574084	0,00011604399899835706	0,8897698557182838	Lower
